Date,Open,High,Low,Close,Volume
2021-04-26,98.3603710418052,98.77192071143617,96.71417236328125,96.71417236328125,40961898
2021-04-27,97.53726959228516,99.18346823519293,97.12571993155822,97.53726959228516,54358808
2021-04-28,97.12571924975794,97.5372689075959,96.30261993408203,96.30261993408203,38888642
2021-04-29,97.12572913334287,97.53727883306043,95.47953033447266,95.47953033447266,45671359
2021-05-03,94.6564192030165,94.6564192030165,92.18712131076389,92.59867095947266,71622387
2021-05-04,92.18712197580645,92.18712197580645,88.48317511070708,89.3062744140625,86723115
2021-05-05,90.54093170166016,93.42177952853116,90.54093170166016,90.54093170166016,65337936
2021-05-06,92.18712131076389,93.01022060818143,90.95247236463759,92.59867095947266,37607241
2021-05-07,94.24487434549535,96.71417236328125,93.83332467586436,96.71417236328125,60426256
2021-05-10,95.47952918668763,95.89107888145784,93.0102310180664,93.0102310180664,41561886
2021-05-11,90.12938861312152,90.54093833281614,87.2485405752592,88.07164001464844,80002280
2021-05-12,85.60233740713083,87.66008590249454,79.42909192103966,83.95613861083984,149627674
2021-05-13,81.8983953901865,86.42544237155359,80.82836359178137,84.77924346923828,70416230
2021-05-14,86.42542752352627,87.24852683327414,85.19077855890447,86.01387786865234,43828851
2021-05-17,82.309942997078,83.95614185701955,79.92295339421267,80.82836151123047,96882339
2021-05-18,83.54459309800762,88.48318973434306,83.133043378313,88.07164001464844,81635753
2021-05-19,87.66008704049246,87.66008704049246,85.60233851841518,86.4254379272461,47341275
2021-05-20,86.42543576798349,87.66008485038326,86.01388607385023,87.24853515625,42732251
2021-05-21,88.89473024133133,90.54092894950413,88.89473024133133,90.12937927246094,53869601
2021-05-24,89.30627991837453,90.54092894950413,88.89473024133133,90.12937927246094,31062650
2021-05-25,91.36403438023159,93.01023319789341,90.95248467581612,92.1871337890625,50727292
2021-05-26,93.42178012865007,93.42178012865007,90.9524819754699,91.77558135986328,24690941
2021-05-27,90.54092894950413,90.95247862654733,88.48318056428813,90.12937927246094,61173641
2021-05-28,90.9524868458241,91.77558627429309,90.5409371315896,91.3640365600586,26886430
2021-05-31,92.18712679825165,93.4217758178711,91.77557712504517,93.4217758178711,34198356
2021-06-01,94.244873046875,94.65642271083516,93.4217737189547,94.244873046875,22263808
2021-06-02,94.65643201555524,95.0679817199707,91.36403438023159,92.1871337890625,32957334
2021-06-03,93.01023541699658,93.01023541699658,90.9524868458241,91.3640365600586,23957797
2021-06-04,90.54093497140066,92.59868349347795,89.71783556256975,92.1871337890625,28808854
2021-06-07,92.59867517117462,92.59867517117462,89.71782749918252,90.95247650146484,20309568
2021-06-08,91.3640261688923,91.77557583631973,90.5409268340374,90.95247650146484,18203485
2021-06-09,90.54092894950413,91.36402830359053,90.12937927246094,90.12937927246094,22680962
2021-06-10,90.5409268340374,91.77557583631973,90.12937716660997,90.95247650146484,18992629
2021-06-11,91.77557712504517,94.24487516428407,91.77557712504517,93.4217758178711,36017587
2021-06-15,93.42178071283661,94.24488010237701,92.18713162852599,93.0102310180664,23544247
2021-06-16,92.18713105205998,93.01023043645337,91.77558135986328,91.77558135986328,23871999
2021-06-17,90.95248254421537,93.0102310180664,90.54093284944517,93.0102310180664,18109232
2021-06-18,92.59868074425668,93.01023043645337,91.77558135986328,91.77558135986328,29445549
2021-06-21,90.95247302077333,90.95247302077333,89.3062744140625,89.3062744140625,34818980
2021-06-22,90.1293737174179,90.54092336909562,89.3062744140625,89.3062744140625,21910960
2021-06-23,89.7178328988798,92.18713105205998,89.3062832066831,91.77558135986328,27710302
2021-06-24,91.77558193375579,93.83333040760681,91.36403223898557,93.0102310180664,31065987
2021-06-25,93.83333040760681,94.65642979714723,93.0102310180664,93.0102310180664,35574740
2021-06-28,93.01023043645337,93.42178012865007,91.3640316676666,91.77558135986328,23702001
2021-06-29,92.59868074425668,92.59868074425668,91.77558135986328,91.77558135986328,17706887
2021-06-30,92.1871337890625,93.42178290230886,92.1871337890625,92.1871337890625,31076380
2021-07-01,92.59868349347795,92.59868349347795,91.77558408464704,92.1871337890625,15859329
2021-07-02,92.18713105205998,92.59868074425668,91.77558135986328,91.77558135986328,16486732
2021-07-05,92.5986730135404,96.30261993408203,92.18712335570245,96.30261993408203,80145148
2021-07-06,95.89107513427734,96.71417449165313,95.06797577690158,95.89107513427734,43748805
2021-07-07,95.89107450402302,96.30262418000595,94.65642547607422,94.65642547607422,27901240
2021-07-08,94.65642821737183,95.89107728107668,94.65642821737183,95.06797790527344,23792227
2021-07-09,94.24487793236447,94.65642761765865,93.01022887648197,93.83332824707031,28407636
2021-07-12,95.06797515205716,95.47952482804008,94.2448758000913,94.65642547607422,17024161
2021-07-13,95.47952545558947,96.30262481296523,95.06797577690158,95.89107513427734,36478720
2021-07-14,96.71417943362532,96.71417943362532,95.47953033447266,95.47953033447266,27098250
2021-07-15,96.30262603121322,98.77192413457766,95.89107634731914,98.3603744506836,62649339
2021-07-16,97.53727508289545,98.3603744506836,97.12572539900137,98.3603744506836,33640925
2021-07-19,97.53727384902889,97.94882352771677,95.47952545558947,95.89107513427734,31735324
2021-07-20,94.65642271083516,95.47952203875546,94.244873046875,94.244873046875,26267081
2021-07-21,95.47951850043403,95.47951850043403,92.18712131076389,92.59867095947266,62986162
2021-07-22,93.02539884127104,96.01245293250452,92.59867682823769,94.3055648803711,59259611
2021-07-23,95.58573091947116,95.58573091947116,93.87884286733774,94.3055648803711,21521533
2021-07-26,94.73228926225141,94.73228926225141,92.59867914373224,93.87884521484375,33363024
2021-07-27,94.73228981462829,95.58573386701232,93.87884576224425,95.15901184082031,27586534
2021-07-28,94.3055648803711,94.73228689340445,93.02539884127104,94.3055648803711,32678903
2021-07-29,94.73229217529297,95.15901421211862,93.87884810164168,94.73229217529297,20815906
2021-07-30,93.87884521484375,95.15901128595526,93.45212319113992,93.87884521484375,28280514
2021-08-02,94.7322903523403,96.43917846679688,93.87884629511201,96.43917846679688,24048289
2021-08-03,96.01245589320435,96.43917791939637,94.30556778843626,95.15901184082031,21627785
2021-08-04,95.58573913574219,96.01246118545532,94.73229503631592,95.58573913574219,21197328
2021-08-05,94.73229503631592,95.58573913574219,94.73229503631592,95.58573913574219,19911790
2021-08-06,95.15900716145833,96.43917317708333,94.73228515625,96.012451171875,41254699
2021-08-09,95.58573913574219,96.01246118545532,94.73229503631592,95.58573913574219,23189411
2021-08-10,95.15900287540278,95.58572486139113,92.59867095947266,92.59867095947266,42815166
2021-08-11,91.3185102130295,93.02539825439453,90.46506619234698,93.02539825439453,46678699
2021-08-12,93.02539825439453,93.4521202647358,92.17195423371201,93.02539825439453,18499146
2021-08-13,93.4521202647358,93.87884227507705,92.17195423371201,93.02539825439453,46504498
2021-08-16,92.5986833439317,93.02540538699128,90.89179517169332,91.7452392578125,34806631
2021-08-17,91.7452392578125,91.7452392578125,91.7452392578125,91.7452392578125,0
2021-08-18,90.03834590733608,91.7452339814088,89.18490187029973,91.31851196289062,31829261
2021-08-19,90.46507159483085,90.46507159483085,87.47801734405813,87.90473937988281,51471834
2021-08-20,88.75817637466358,90.46506438186864,87.05128836745851,89.18489837646484,30316791
2021-08-23,90.03835108557413,92.1719613008721,90.03835108557413,91.7452392578125,22499882
2021-08-24,92.59867624405328,93.02539825439453,91.74523222337076,93.02539825439453,17889785
2021-08-25,93.02539294546101,93.02539294546101,91.74522698749595,92.59867095947266,14045849
2021-08-26,92.5986833439317,93.02540538699128,91.31851721475292,91.7452392578125,12987155
2021-08-27,91.74524448536062,92.59868862010815,90.89180035061307,92.17196655273438,13808230
2021-08-30,92.59867624405328,93.02539825439453,91.74523222337076,93.02539825439453,13911174
2021-08-31,92.59868199116475,94.73229217529297,92.17195995433912,94.73229217529297,30458896
2021-09-01,94.73229217529297,95.58573624894426,93.87884810164168,94.73229217529297,22232171
2021-09-02,94.73228981462829,96.43917791939637,94.30556778843626,95.15901184082031,29565666
2021-09-03,95.58572916666667,96.43917317708333,95.15900716145833,96.012451171875,23894007
2021-09-06,96.01245828576991,96.43918032259555,94.30557013846733,94.73229217529297,18270142
2021-09-07,93.45211493144936,93.87883691743772,92.1719489734843,92.59867095947266,23133531
2021-09-08,92.5986833439317,93.45212743005088,91.31851721475292,91.7452392578125,28436166
2021-09-09,90.89178994437245,91.7452339814088,90.46506792585426,91.31851196289062,20347345
2021-09-10,91.31852241798684,92.59868862010815,91.31852241798684,92.17196655273438,13206233
2021-09-13,91.74523635649345,92.17195838605853,90.89179229736328,90.89179229736328,15297618
2021-09-14,91.7452392578125,92.1719613008721,90.89179517169332,91.7452392578125,19165417
2021-09-15,92.1719489734843,94.30555890342607,91.74522698749595,92.59867095947266,63262671
2021-09-16,92.5986833439317,93.45212743005088,91.7452392578125,91.7452392578125,22861780
2021-09-17,91.74522698749595,93.45211493144936,91.3185050015076,92.59867095947266,38649036
2021-09-22,90.89178994437245,91.7452339814088,90.46506792585426,91.31851196289062,38460147
2021-09-23,91.31851432692837,92.17195838605853,90.4650702677982,90.89179229736328,18878589
2021-09-24,91.7452392578125,92.1719613008721,91.31851721475292,91.7452392578125,15280177
2021-09-27,91.31851721475292,92.5986833439317,91.31851721475292,91.7452392578125,13850268
2021-09-28,91.31851432692837,91.74523635649345,90.4650702677982,90.89179229736328,22169547
2021-09-29,89.61162567138672,90.03834769839332,89.18490364438011,89.61162567138672,32073278
2021-09-30,89.61162567138672,90.46506972539993,88.75818161737351,89.61162567138672,22552355
2021-10-01,89.18490548735683,89.61162752318151,87.90473937988281,87.90473937988281,34131219
2021-10-04,89.18490548735683,89.61162752318151,87.47801734405813,87.90473937988281,25219519
2021-10-05,87.05128712019896,87.47800911588621,86.19784312882446,86.62456512451172,41574679
2021-10-06,88.33146141570748,89.18490548735683,87.90473937988281,87.90473937988281,38805074
2021-10-07,89.18490187029973,91.31851196289062,88.75817985178153,91.31851196289062,38220702
2021-10-08,91.74524448536062,92.17196655273438,90.89180035061307,92.17196655273438,27430627
2021-10-12,90.89179175240653,91.31851377941314,89.18490364438011,89.61162567138672,38628919
2021-10-13,90.46506735272882,90.89178936854358,89.18490130528455,90.03834533691406,18684819
2021-10-14,91.31851432692837,91.74523635649345,90.89179229736328,90.89179229736328,17684751
2021-10-15,92.17195944590112,93.87884758378817,91.74523741142936,93.4521255493164,49011891
2021-10-18,94.30557151617006,94.73229355922966,91.31851721475292,91.7452392578125,42099090
2021-10-19,92.59867801844517,93.02540003696335,90.89178994437245,91.31851196289062,26270635
2021-10-20,91.7452392578125,92.5986833439317,90.89179517169332,91.7452392578125,29381245
2021-10-21,92.17196655273438,92.59868862010815,91.31852241798684,92.17196655273438,30517157
2021-10-22,92.1719613008721,92.5986833439317,91.31851721475292,91.7452392578125,14667653
2021-10-25,91.74524448536062,93.02541068748192,91.31852241798684,92.17196655273438,21027449
2021-10-26,92.59867624405328,93.4521202647358,92.17195423371201,93.02539825439453,18026359
2021-10-27,93.02541068748192,93.02541068748192,91.74524448536062,92.17196655273438,15831617
2021-10-28,92.1719489734843,93.02539294546101,91.74522698749595,92.59867095947266,14181424
2021-10-29,92.59867801844517,92.59867801844517,91.31851196289062,91.31851196289062,20664910
2021-11-01,92.17195838605853,92.17195838605853,90.89179229736328,90.89179229736328,18124077
2021-11-02,91.31851721475292,92.5986833439317,91.31851721475292,91.7452392578125,20172294
2021-11-03,91.7452392578125,92.5986833439317,91.7452392578125,91.7452392578125,12249306
2021-11-04,92.59868862010815,92.59868862010815,91.74524448536062,92.17196655273438,11307246
2021-11-05,92.17195423371201,93.02539825439453,91.74523222337076,93.02539825439453,17621370
2021-11-08,91.7452392578125,92.1719613008721,91.31851721475292,91.7452392578125,19912872
2021-11-09,91.74524448536062,92.17196655273438,91.31852241798684,92.17196655273438,23901115
2021-11-10,92.17195423371201,93.4521202647358,91.74523222337076,93.02539825439453,22839265
2021-11-11,92.5986833439317,93.02540538699128,91.7452392578125,91.7452392578125,18674012
2021-11-12,92.59867624405328,93.4521202647358,92.17195423371201,93.02539825439453,26633641
2021-11-15,93.02541068748192,93.87885482222946,92.17196655273438,92.17196655273438,25735186
2021-11-16,92.59868862010815,93.02541068748192,92.17196655273438,92.17196655273438,15746287
2021-11-17,92.59867801844517,92.59867801844517,90.89178994437245,91.31851196289062,31800650
2021-11-18,91.31851196289062,91.7452339814088,90.89178994437245,91.31851196289062,30441523
2021-11-19,91.74523635649345,92.17195838605853,90.89179229736328,90.89179229736328,20714969
2021-11-22,91.31851432692837,91.74523635649345,90.89179229736328,90.89179229736328,17750562
2021-11-23,90.89179467255214,91.31851671326835,90.46507263183594,90.46507263183594,22288461
2021-11-24,90.46506735272882,90.89178936854358,89.18490130528455,90.03834533691406,29810172
2021-11-25,90.89179175240653,90.89179175240653,89.61162567138672,89.61162567138672,17457242
2021-11-26,89.61162511853205,89.61162511853205,88.33145904541016,88.33145904541016,24109403
2021-11-29,87.9047370210362,90.038347142906,87.47801499666224,88.33145904541016,27800208
2021-11-30,88.75818106978411,90.038347142906,87.9047370210362,88.33145904541016,49334401
2021-12-01,88.33145727365503,90.46506735272882,88.33145727365503,90.03834533691406,22443321
2021-12-02,89.61162567138672,91.31851377941314,89.61162567138672,89.61162567138672,27037026
2021-12-03,90.03834769839332,90.46506972539993,89.61162567138672,89.61162567138672,18091990
2021-12-06,90.03834823823311,91.31851432692837,89.61162620866803,90.89179229736328,22698693
2021-12-07,90.46507263183594,91.74523875398455,89.61162855040352,90.46507263183594,25236546
2021-12-08,90.89179175240653,91.31851377941314,89.61162567138672,89.61162567138672,35111410
2021-12-09,89.61162855040352,90.46507263183594,89.61162855040352,90.46507263183594,15077799
2021-12-10,90.03834769839332,90.46506972539993,89.18490364438011,89.61162567138672,20356210
2021-12-13,89.61162037826611,90.46506438186864,89.18489837646484,89.18489837646484,17305354
2021-12-14,89.18489837646484,90.03834238006738,88.75817637466358,89.18489837646484,22026866
2021-12-15,88.75818161737351,89.61162567138672,88.33145959036692,89.61162567138672,22944995
2021-12-16,90.038347142906,90.46506916727996,88.33145904541016,88.33145904541016,33943652
2021-12-17,88.33145904541016,88.75818106978411,87.9047370210362,88.33145904541016,31642630
2021-12-20,88.33146141570748,88.75818345153216,87.90473937988281,87.90473937988281,17983356
2021-12-21,88.33145437286231,89.18489837646484,87.90473237106104,89.18489837646484,13187322
2021-12-22,89.18490309415809,89.18490309415809,88.33145904541016,88.33145904541016,11494283
2021-12-23,88.7581787109375,89.18490072397086,88.33145669790414,88.7581787109375,13822871
2021-12-24,89.18490072397086,89.61162273700421,88.7581787109375,88.7581787109375,11585049
2021-12-27,89.18489837646484,89.61162037826611,88.75817637466358,89.18489837646484,8809417
2021-12-28,89.18490130528455,90.03834533691406,89.18490130528455,90.03834533691406,15514907
2021-12-29,89.61162567138672,90.03834769839332,89.18490364438011,89.61162567138672,13358175
2021-12-30,89.18490072397086,89.61162273700421,88.7581787109375,88.7581787109375,16940701
2022-01-03,89.18490548735683,89.61162752318151,87.90473937988281,87.90473937988281,21800309
2022-01-04,88.75818106978411,88.75818106978411,87.9047370210362,88.33145904541016,18097232
2022-01-05,88.75817815098195,94.73228629575958,88.33145614064068,93.02539825439453,142256949
2022-01-06,92.17195599992698,92.59867801844517,90.46506792585426,91.31851196289062,49111058
