Date,Open,High,Low,Close,Volume
2021-04-26,122.26014093671633,122.97316660818268,122.06998915242309,122.92562866210938,1573953
2021-04-27,122.9256311510186,123.44851955532323,122.59288002831256,123.11576843261719,1027738
2021-04-28,123.06822989348817,123.11576784029528,122.3552042110154,122.54534149169922,883239
2021-04-29,124.11400042244759,124.25659974911514,123.06822367173923,123.16329956054688,1126112
2021-05-03,122.40275012122261,122.40275012122261,119.78832244873047,119.78832244873047,1131879
2021-05-04,119.78831689453125,120.16859871627949,116.41332569976524,118.83761596679688,1242781
2021-05-05,118.93268316009184,119.02775180105267,117.07881927490234,117.07881927490234,1046405
2021-05-06,117.55416745503658,118.2671931283345,116.27072269375479,117.45909881591797,1137234
2021-05-07,118.9326860154801,120.5964126586914,118.50487349424907,120.5964126586914,1159173
2021-05-10,120.50134724545066,120.50134724545066,117.98198823897407,118.07705688476562,927367
2021-05-11,115.27248545288226,115.36755409332295,112.75312658820603,113.18094635009766,1728295
2021-05-12,112.56298804088713,113.37108235544973,103.15104767770478,109.80595397949219,2267672
2021-05-13,107.42921005690233,111.27955190272876,106.00315859597,108.76019287109375,1338424
2021-05-14,110.75665591588762,111.75489477180327,109.52074183268468,110.42391204833984,1225656
2021-05-17,106.47850609468415,110.37637852785288,106.38343745061127,107.99962615966797,1265650
2021-05-18,110.37637252349525,113.60875701904297,109.75841549072885,113.60875701904297,1237520
2021-05-19,113.13340346977417,113.7513604855996,112.18270260028027,112.84819030761719,814535
2021-05-20,112.99080493770899,112.99080493770899,111.51722283698454,111.75489807128906,819144
2021-05-21,113.27600860595703,114.55945331274837,112.89572681235576,113.27600860595703,1060277
2021-05-24,112.42038438580364,114.03657305706012,112.23024710210491,113.32354736328125,771155
2021-05-25,114.5119224583232,116.4133242907787,114.5119224583232,115.98551177978516,1092827
2021-05-26,116.7460754140763,116.9362126960129,115.46262337455096,115.98551177978516,887816
2021-05-27,114.93974077066598,115.32002258300781,114.1791771459823,115.32002258300781,779301
2021-05-28,116.4608667350491,117.60170497726705,116.27072944577033,117.41156768798828,1070532
2021-05-31,117.98197691322518,119.17035300472276,117.45909578492947,118.88514709472656,909004
2021-06-01,119.2654297295813,119.78831814660964,118.83761720893814,118.93268585205078,805215
2021-06-02,119.07528684771673,119.4080307096108,117.69677345418178,117.98197937011719,486648
2021-06-03,118.69500276665428,119.1703532040484,118.36225891113281,118.36225891113281,934042
2021-06-04,117.88691630513983,117.88691630513983,117.4115658361675,117.8393783569336,794377
2021-06-07,117.83937153940731,118.26719128869468,115.98550771897838,117.88690948486328,814901
2021-06-08,117.88691940908733,118.40980784003351,117.50663757324219,117.50663757324219,669536
2021-06-09,117.26895677977902,117.45910131533455,116.508400397374,116.5559310913086,728373
2021-06-10,117.03127950114173,118.83761266429343,117.03127950114173,118.59993743896484,874524
2021-06-11,119.02775902168027,119.69325405532202,119.02775902168027,119.26543426513672,891260
2021-06-15,120.26366505614403,120.54887823031338,119.97845188197468,120.31120300292969,928961
2021-06-16,120.31120447106447,120.31120447106447,119.55064083284674,119.88338470458984,814708
2021-06-17,119.78831379404181,120.26366424560547,118.83761289091449,120.26366424560547,753633
2021-06-18,120.31119806775476,120.8816171394225,119.97844696044922,119.97844696044922,730525
2021-06-21,118.12459031642649,118.40980349616548,116.50840163996546,116.6510009765625,1155099
2021-06-22,116.98375064313325,117.50663179509507,115.98551177978516,115.98551177978516,822022
