Date,Open,High,Low,Close,Volume
2021-04-26,551.701530581615,556.2610473632812,549.8777238689485,556.2610473632812,30887664
2021-04-27,554.4372406506147,557.1729507196145,551.701530581615,556.2610473632812,26317481
2021-04-28,552.6133722957978,554.4371788050249,548.0538560227302,548.9657592773438,24024054
2021-04-29,555.349097290039,555.349097290039,547.1419677734375,547.1419677734375,31828333
2021-05-03,542.5824192592075,544.406225710499,536.1990966796875,536.1990966796875,41762441
2021-05-04,536.1989832844226,541.6704014812025,530.7275650876428,538.9346923828125,40273595
2021-05-05,541.6705078125,541.6705078125,533.46337890625,533.46337890625,29254785
2021-05-06,538.0229413164129,538.0229413164129,528.9039084127448,535.2872314453125,30725590
2021-05-07,541.6705252976967,547.1419447451482,537.1110090914871,546.2300415039062,28075722
2021-05-10,543.4941605210101,544.4060634749045,536.1989368898558,537.11083984375,20434079
2021-05-11,527.9920036462894,528.9039069341069,519.7848740559326,520.69677734375,59349193
2021-05-12,517.0491863250733,520.6967996324812,472.3659233093262,510.6658630371094,131741482
2021-05-13,498.8109130859375,513.4013602694384,493.3394953921246,498.8109130859375,66765627
2021-05-14,507.0181810252328,512.4896002449295,503.37056821210166,507.9300842285156,37533726
2021-05-17,496.07531093465394,508.8419549660605,493.3396014993525,500.63482666015625,56270958
2021-05-18,513.4014535116983,522.5204846575543,506.10622859501336,521.6085815429688,43689316
2021-05-19,520.6968691655989,521.608772614225,515.2254484738412,517.0492553710938,28908777
2021-05-20,517.0492553710938,520.6968691655989,510.6659312307099,517.0492553710938,29709287
2021-05-21,521.6087265147796,526.1682433549438,517.9611130426483,522.5206298828125,27376731
2021-05-24,519.7848661180952,521.6086726658781,516.1372530225298,517.9610595703125,15629736
2021-05-25,525.2562044382504,532.5514294998928,522.5204950401345,531.6395263671875,33039911
2021-05-26,535.2871853298611,536.1990885416667,529.8157660590277,533.46337890625,18703987
2021-05-27,528.9039155625806,530.7277221679688,522.5205924437219,530.7277221679688,62169719
2021-05-28,535.2871178578523,539.846633342161,530.7276023735435,538.0228271484375,29086873
2021-05-31,542.58232180597,544.4061279296875,538.022806496676,544.4061279296875,30657474
2021-06-01,545.3180541992188,546.2299572998863,542.582344897216,545.3180541992188,17818326
2021-06-02,547.1418518579306,547.1418518579306,540.7585302529216,542.5823364257812,21872755
2021-06-03,547.1419980861997,547.1419980861997,543.494384765625,543.494384765625,21077164
2021-06-04,538.9347240800618,542.5823364257812,538.0228209936319,542.5823364257812,15756180
2021-06-07,541.6704247964394,542.5823278684874,531.6394910039128,539.8466186523438,17077625
2021-06-08,538.0227427976444,542.5822575671159,536.1989368898558,537.11083984375,13396324
2021-06-09,534.3751831054688,536.1989891911529,531.6394739769424,534.3751831054688,20023490
2021-06-10,538.9348155739709,546.2300415039062,535.2872026090033,546.2300415039062,28527745
2021-06-11,548.9657592773438,549.8776625319573,547.1419527681167,548.9657592773438,24227710
2021-06-15,553.5251319521949,555.3489379882812,552.6132289341518,555.3489379882812,26012250
2021-06-16,554.4371868543388,554.4371868543388,551.7014770507812,551.7014770507812,25856919
2021-06-17,550.3278155940594,554.90625,547.580754950495,554.90625,22872361
2021-06-18,556.7376755545191,556.7376755545191,550.3278667899111,552.1592407226562,32652017
2021-06-21,540.2553290077589,543.9180770010319,533.8455200195312,533.8455200195312,44279632
2021-06-22,535.6769606646369,538.4240220013787,529.2671508789062,529.2671508789062,27823974
2021-06-23,533.8454369296546,547.5807397666098,532.0140632180606,544.8336791992188,34392376
2021-06-24,547.5808057882018,547.5808057882018,538.4239361261917,540.2553100585938,16524230
2021-06-25,547.5807060332064,547.5807060332064,539.3395248387267,541.1708984375,18841696
2021-06-28,540.2553100585938,540.2553100585938,536.5925621937897,540.2553100585938,15028407
2021-06-29,547.5807397666098,547.5807397666098,541.1709317760307,544.8336791992188,28659610
2021-06-30,548.4964266224067,548.4964266224067,544.8336791992188,544.8336791992188,24883853
2021-07-01,545.7493799733875,546.6650668525374,541.1709455776376,543.0023193359375,18250994
2021-07-02,540.2553854183275,543.0024467001156,537.5083241365394,538.4240112304688,18322419
2021-07-05,538.4238380393401,546.6650192338197,538.4238380393401,541.1708984375,28836816
2021-07-06,544.8336694047257,545.7493562440615,539.3395483687117,542.0866088867188,12997112
2021-07-07,540.2553427339803,543.9180908203125,538.4239686908144,543.9180908203125,16966158
2021-07-08,544.8338208879743,544.8338208879743,538.4240112304688,538.4240112304688,21140426
2021-07-09,532.929917217934,535.6769786468924,531.0985429319617,534.7612915039062,29029415
2021-07-12,544.8336930942374,546.6650668525374,540.2552586984875,543.0023193359375,31304547
2021-07-13,549.4122123404037,556.7377085049424,548.4965253198363,555.822021484375,52540315
2021-07-14,561.3162231445312,563.147597445166,556.7377873929445,561.3162231445312,38418875
2021-07-15,561.3160635982351,562.2317504882812,556.7376291480049,562.2317504882812,22012834
2021-07-16,541.1708509772257,544.8335978535521,538.4237908199809,539.3394775390625,57970545
2021-07-19,533.8455576683648,534.7612447312607,529.2671223538848,532.9298706054688,40644341
2021-07-20,530.1827861109617,534.7612212241825,530.1827861109617,532.01416015625,15354333
2021-07-21,536.5925668569712,536.5925668569712,531.0984450120193,535.6768798828125,25828732
2021-07-22,539.3395248387267,543.9179588356599,537.5081512399535,541.1708984375,26058172
2021-07-23,542.0866887019231,542.0866887019231,533.8455059344952,535.6768798828125,15271451
2021-07-26,541.1710065118198,541.1710065118198,531.0984497070312,531.0984497070312,21619179
2021-07-27,532.0141366892848,534.7611976360453,531.0984497070312,531.0984497070312,17785992
2021-07-28,527.4357391515545,530.1828002929688,524.68867801014,530.1828002929688,36158305
2021-07-29,535.6768940161677,535.6768940161677,528.3513980296218,533.8455200195312,23224896
2021-07-30,532.0141366892848,532.9298236715383,529.2670757425243,531.0984497070312,18999281
2021-08-02,533.8455012951866,540.2553100585938,531.0984403965837,540.2553100585938,23482491
2021-08-03,543.9180908203125,543.9180908203125,540.2553427339803,543.9180908203125,22747702
2021-08-04,547.5808859191485,547.5808859191485,543.9181375183515,545.74951171875,20313271
2021-08-05,547.5808859191485,547.5808859191485,543.0024504181522,545.74951171875,15116242
2021-08-06,545.7493324344331,545.7493324344331,538.4238380393401,541.1708984375,13687213
2021-08-09,540.2552449202337,544.8336791992188,533.8454369296546,544.8336791992188,17390951
2021-08-10,545.7493324344331,545.7493324344331,539.3395248387267,541.1708984375,17190865
2021-08-11,540.2553100585938,540.2553100585938,535.6768752275887,540.2553100585938,19969687
2021-08-12,536.592529296875,538.4239031170008,534.7611554767491,536.592529296875,15444622
2021-08-13,535.6769082468265,535.6769082468265,530.1827861109617,532.01416015625,22524428
2021-08-16,532.929917217934,536.5926657898785,529.2671686459894,534.7612915039062,19315705
2021-08-17,534.7612915039062,534.7612915039062,534.7612915039062,534.7612915039062,0
