Date,Open,High,Low,Close,Volume
2026-02-03,10.3100004196167,10.600000381469727,10.149999618530273,10.270000457763672,369593102
2026-02-04,10.260000228881836,10.3100004196167,10.199999809265137,10.289999961853027,224121900
2026-02-05,10.229999542236328,10.229999542236328,10.109999656677246,10.119999885559082,397935400
2026-02-06,10.0600004196167,10.170000076293945,9.949999809265137,10.09000015258789,261271000
2026-02-09,10.399999618530273,10.420000076293945,10.350000381469727,10.380000114440918,150417100
2026-02-10,10.529999732971191,10.619999885559082,10.510000228881836,10.619999885559082,205116900
2026-02-11,10.6899995803833,10.859999656677246,10.670000076293945,10.84000015258789,338105000
2026-02-23,11.039999961853027,11.0600004196167,10.899999618530273,10.899999618530273,718102900
2026-02-24,11.0,11.210000038146973,10.949999809265137,11.180000305175781,430998300
2026-02-25,11.359999656677246,11.5600004196167,11.3100004196167,11.449999809265137,744517400
2026-02-26,11.529999732971191,11.550000190734863,11.399999618530273,11.479999542236328,623790100
2026-03-02,11.260000228881836,11.40999984741211,11.210000038146973,11.319999694824219,759363300
2026-03-03,11.300000190734863,11.329999923706055,11.0600004196167,11.0600004196167,743403800
2026-03-04,10.850000381469727,10.859999656677246,10.579999923706055,10.600000381469727,885849600
2026-03-05,10.949999809265137,11.029999732971191,10.75,10.829999923706055,504415400
2026-03-06,10.75,10.850000381469727,10.699999809265137,10.779999732971191,230477000
2026-03-09,10.15999984741211,10.289999961853027,10.079999923706055,10.289999961853027,715802000
2026-03-10,10.649999618530273,10.680000305175781,10.40999984741211,10.520000457763672,265956200
2026-03-11,10.710000038146973,10.970000267028809,10.6899995803833,10.9399995803833,183573400
2026-03-12,10.829999923706055,10.930000305175781,10.75,10.800000190734863,201700300
2026-03-13,10.649999618530273,10.800000190734863,10.619999885559082,10.75,172659000
2026-03-16,10.8100004196167,10.84000015258789,10.680000305175781,10.720000267028809,167886200
2026-03-17,10.800000190734863,10.90999984741211,10.800000190734863,10.84000015258789,149226600
2026-03-18,10.989999771118164,11.029999732971191,10.949999809265137,11.010000228881836,183207700
2026-03-19,10.880000114440918,10.899999618530273,10.789999961853027,10.819999694824219,220815800
2026-03-20,10.819999694824219,10.869999885559082,10.699999809265137,10.779999732971191,146806300
2026-03-23,10.4399995803833,10.539999961853027,10.390000343322754,10.510000228881836,302477000
2026-03-24,10.729999542236328,10.729999542236328,10.420000076293945,10.479999542236328,159614700
2026-03-25,10.760000228881836,10.850000381469727,10.75,10.779999732971191,129338100
2026-03-26,10.819999694824219,10.899999618530273,10.739999771118164,10.739999771118164,119921800
2026-03-27,10.550000190734863,10.670000076293945,10.510000228881836,10.670000076293945,145897800
2026-03-30,10.4399995803833,10.5,10.380000114440918,10.460000038146973,198766000
2026-03-31,10.399999618530273,10.40999984741211,10.210000038146973,10.220000267028809,314644600
2026-04-01,10.5600004196167,10.680000305175781,10.529999732971191,10.65999984741211,157221300
2026-04-02,10.75,10.770000457763672,10.460000038146973,10.489999771118164,152167100
2026-04-07,10.649999618530273,10.720000267028809,10.600000381469727,10.680000305175781,96954380
2026-04-08,11.09000015258789,11.229999542236328,11.0600004196167,11.229999542236328,461341100
2026-04-09,11.239999771118164,11.239999771118164,11.15999984741211,11.1899995803833,195168200
2026-04-10,11.319999694824219,11.399999618530273,11.319999694824219,11.399999618530273,259039500
2026-04-13,11.369999885559082,11.4399995803833,11.34000015258789,11.380000114440918,185105700
2026-04-14,11.5600004196167,11.680000305175781,11.539999961853027,11.670000076293945,205245600
2026-04-15,11.800000190734863,11.970000267028809,11.789999961853027,11.850000381469727,203432600
2026-04-16,11.970000267028809,12.020000457763672,11.890000343322754,12.0,161953300
2026-04-17,11.979999542236328,12.0,11.920000076293945,11.949999809265137,185620400
2026-04-20,12.010000228881836,12.149999618530273,12.0,12.069999694824219,194928300
2026-04-21,12.1899995803833,12.329999923706055,12.170000076293945,12.289999961853027,150368600
2026-04-22,12.289999961853027,12.470000267028809,12.289999961853027,12.420000076293945,187062500
2026-04-23,12.640000343322754,12.760000228881836,12.180000305175781,12.390000343322754,347878200
2026-04-24,12.550000190734863,12.869999885559082,12.539999961853027,12.869999885559082,206192600
